Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Pump Duty (%),IAM* (raw ecu value),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%)
145369,16.41,0.00,15.62,13.68,181,0.31,736,0.00,0.00,33.33,8,11.00,1.70,106,5.80,-8.85,1.30,0.00,0.00
145626,15.62,0.00,15.85,13.76,181,0.30,730,0.00,0.00,33.33,8,12.00,1.67,106,5.80,-8.85,1.28,0.00,0.00
145883,14.06,0.00,15.16,13.76,183,0.29,725,0.00,0.00,33.33,8,11.00,1.70,106,5.80,-8.85,1.26,0.00,0.00
146139,14.06,0.00,16.65,13.76,183,0.30,711,0.00,0.00,33.33,8,12.50,1.67,106,5.66,-9.00,1.28,0.00,0.00
146397,14.06,0.00,16.08,13.76,183,0.30,720,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-8.85,1.28,0.00,0.00
146653,15.62,0.00,15.62,13.68,183,0.30,712,0.00,0.00,33.33,8,12.00,1.67,106,5.66,-9.00,1.26,0.00,0.00
146911,16.41,0.00,15.39,13.60,183,0.30,704,0.00,0.00,33.33,8,13.00,1.65,106,5.66,-9.00,1.26,0.00,0.00
147168,15.62,0.00,16.54,13.60,183,0.31,723,0.00,0.00,33.33,8,12.50,1.66,106,5.80,-8.85,1.28,0.00,0.00
147425,16.41,0.00,15.50,13.60,183,0.31,712,0.00,0.00,33.33,8,10.50,1.66,106,5.80,-8.85,1.28,0.00,0.00
147682,16.41,0.00,15.62,13.68,183,0.30,733,0.00,0.00,33.33,8,10.50,1.70,106,5.80,-8.85,1.26,0.00,0.00
147938,16.41,0.00,15.50,13.60,183,0.30,733,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-8.85,1.28,0.00,0.00
148194,16.41,0.00,15.27,13.60,183,0.29,720,0.00,0.00,33.33,8,10.50,1.71,106,5.66,-9.00,1.28,0.00,0.00
148452,16.41,0.00,15.96,13.60,183,0.31,709,0.00,0.00,33.33,8,13.00,1.65,106,5.80,-8.85,1.28,0.00,0.00
148708,15.62,0.00,15.62,13.68,183,0.31,732,0.00,0.00,33.33,8,11.50,1.67,106,5.80,-8.85,1.28,0.00,0.00
148966,15.62,0.00,15.27,13.68,183,0.30,717,0.00,0.00,33.33,8,11.50,1.68,106,5.80,-8.85,1.28,0.00,0.00
149222,15.62,0.00,15.16,13.76,183,0.31,710,0.00,0.00,33.33,8,12.50,1.67,106,5.80,-8.85,1.26,0.00,0.00
149479,16.41,0.00,15.96,13.68,183,0.30,718,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-8.85,1.28,0.00,0.00
149735,14.84,0.00,15.04,13.76,183,0.31,708,0.00,0.00,33.33,8,12.50,1.66,106,5.80,-8.85,1.28,0.00,0.00
149992,15.62,0.00,15.73,13.68,183,0.30,720,0.00,0.00,33.33,8,11.00,1.69,106,5.80,-8.85,1.28,0.00,0.00
150249,15.62,0.00,15.39,13.60,183,0.30,725,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-8.85,1.28,0.00,0.00
150505,15.62,0.00,15.39,13.60,183,0.30,712,0.00,0.00,33.33,8,11.00,1.70,106,5.80,-8.85,1.28,0.00,0.00
150763,15.62,0.00,15.62,13.60,183,0.30,717,0.00,0.00,33.33,8,11.50,1.68,106,5.80,-8.85,1.28,0.00,0.00
151024,16.41,0.00,15.62,13.68,183,0.31,716,0.00,0.00,33.33,8,13.00,1.65,106,5.80,-8.85,1.28,0.00,0.00
151280,14.84,0.00,15.27,13.68,183,0.30,727,0.00,0.00,33.33,8,11.00,1.70,106,5.80,-8.85,1.28,0.00,0.00
151537,16.41,0.00,15.39,13.52,183,0.30,729,0.00,0.00,33.33,8,11.50,1.72,106,5.80,-8.85,1.28,0.00,0.00
151794,15.62,0.00,15.96,13.68,183,0.30,726,0.00,0.00,33.33,8,11.50,1.70,106,5.80,-8.85,1.28,0.00,0.00
152051,15.62,0.00,16.19,13.68,183,0.31,734,0.00,0.00,33.33,8,11.00,1.70,106,5.80,-8.85,1.30,0.00,0.00
152307,15.62,0.00,15.27,13.76,183,0.29,727,0.00,0.00,33.33,8,11.00,1.71,106,5.80,-8.85,1.26,0.00,0.00
152565,15.62,0.00,15.85,13.76,183,0.30,706,0.00,0.00,33.33,8,13.50,1.66,106,5.66,-9.00,1.28,0.00,0.00
152821,14.06,0.00,15.62,13.76,183,0.31,700,0.00,0.00,33.33,8,14.00,1.64,106,5.80,-8.85,1.28,0.00,0.00
153078,15.62,0.00,16.42,13.76,183,0.30,718,0.00,0.00,33.33,8,11.50,1.69,106,5.80,-8.85,1.28,0.00,0.00
153334,15.62,0.00,15.27,13.60,183,0.30,705,0.00,0.00,33.33,8,13.00,1.65,106,5.66,-8.85,1.26,0.00,0.00
153591,14.84,0.00,15.62,13.60,183,0.29,722,0.00,0.00,33.33,8,10.00,1.72,106,5.80,-8.85,1.28,0.00,0.00
153848,16.41,0.00,15.27,13.68,183,0.29,733,0.00,0.00,33.33,8,11.00,1.70,106,5.66,-9.00,1.28,0.00,0.00
154105,16.41,0.00,16.19,13.60,183,0.30,717,0.00,0.00,33.33,8,13.00,1.67,106,5.66,-9.00,1.26,0.00,0.00
154362,15.62,0.00,15.62,13.52,183,0.31,716,0.00,0.00,33.33,8,11.50,1.68,106,5.66,-9.00,1.26,0.00,0.00
154618,16.41,0.00,15.85,13.60,183,0.28,729,0.00,0.00,33.33,8,10.00,1.73,106,5.66,-9.00,1.28,0.00,0.00
154875,15.62,0.00,16.19,13.60,183,0.29,707,0.00,0.00,33.33,8,11.50,1.69,106,5.66,-9.00,1.26,0.00,0.00
155133,16.41,0.00,15.85,13.68,183,0.29,738,0.00,0.00,33.33,8,9.50,1.73,106,5.66,-9.00,1.28,0.00,0.00
155389,14.84,0.00,15.27,13.68,183,0.29,718,0.00,0.00,33.33,8,11.50,1.68,106,5.66,-9.00,1.26,0.00,0.00
155645,14.84,0.00,15.85,13.76,183,0.30,720,0.00,0.00,33.33,8,11.50,1.69,108,5.80,-8.85,1.26,0.00,0.00
155903,16.41,0.00,15.50,13.68,183,0.30,720,0.00,0.00,33.33,8,11.50,1.69,108,5.80,-8.85,1.28,0.00,0.00
156159,16.41,0.00,15.85,13.76,183,0.31,704,0.00,0.00,33.33,8,13.00,1.65,108,5.80,-8.85,1.28,0.00,0.00
156416,15.62,0.00,15.62,13.68,183,0.30,720,0.00,0.00,33.33,8,11.50,1.69,108,5.80,-8.85,1.26,0.00,0.00
156673,16.41,0.00,15.27,13.60,183,0.28,726,0.00,0.00,33.33,8,11.00,1.70,108,5.66,-9.00,1.26,0.00,0.00
156930,16.41,0.00,16.08,13.60,183,0.29,715,0.00,0.00,33.33,8,12.00,1.65,108,5.66,-9.00,1.28,0.00,0.00
157187,15.62,0.00,16.19,13.60,183,0.30,724,0.00,0.00,33.33,8,12.00,1.68,108,5.66,-9.00,1.26,0.00,0.00
157443,16.41,0.00,15.73,13.52,183,0.30,717,0.00,0.00,33.33,8,12.50,1.67,108,5.66,-9.00,1.26,0.00,0.00
157702,16.41,0.00,15.73,13.52,183,0.30,710,0.00,0.00,33.33,8,12.50,1.67,108,5.66,-9.00,1.28,0.00,0.00
157958,14.84,0.00,15.85,13.52,183,0.31,723,0.00,0.00,33.33,8,13.00,1.68,108,5.80,-8.85,1.28,0.00,0.00
158215,16.41,0.00,15.39,13.68,183,0.29,720,0.00,0.00,33.33,8,10.50,1.71,108,5.66,-9.00,1.28,0.00,0.00
158472,14.84,0.00,15.16,13.60,183,0.30,716,0.00,0.00,33.33,8,13.00,1.66,108,5.66,-9.00,1.28,0.00,0.00
158729,15.62,0.00,15.39,13.76,183,0.30,728,0.00,0.00,33.33,8,10.50,1.71,108,5.80,-8.85,1.26,0.00,0.00
158986,17.19,0.00,15.39,13.68,183,0.29,717,0.00,0.00,33.33,8,11.50,1.68,108,5.66,-9.00,1.26,0.00,0.00
159242,16.41,0.00,15.62,13.76,183,0.29,714,0.00,0.00,33.33,8,12.00,1.67,108,5.66,-9.00,1.28,0.00,0.00
159499,17.19,0.00,15.16,13.76,183,0.31,709,0.00,0.00,33.33,8,12.50,1.66,108,5.66,-9.00,1.28,0.00,0.00
159757,16.41,0.00,15.27,13.68,183,0.29,718,0.00,0.00,33.33,8,11.50,1.68,108,5.66,-9.00,1.26,0.00,0.00
160014,15.62,0.00,15.16,13.68,183,0.29,725,0.00,0.00,33.33,8,11.50,1.69,108,5.66,-9.00,1.28,0.00,0.00
160270,16.41,0.00,15.85,13.68,183,0.29,717,0.00,0.00,33.33,8,12.50,1.67,108,5.66,-9.00,1.28,0.00,0.00
160527,16.41,0.00,16.08,13.68,183,0.30,720,0.00,0.00,33.33,8,12.50,1.67,108,5.80,-8.85,1.28,0.00,0.00
160784,14.84,0.00,15.73,13.60,183,0.30,748,0.00,0.00,33.33,8,10.50,1.71,108,5.80,-8.85,1.26,0.00,0.00
161041,16.41,0.00,15.73,13.52,183,0.28,706,0.00,0.00,33.33,8,11.50,1.69,108,5.66,-9.00,1.28,0.00,0.00
161297,14.84,0.00,16.08,13.60,183,0.29,724,0.00,0.00,33.33,8,10.50,1.71,108,5.66,-9.00,1.26,0.00,0.00
161554,15.62,0.00,15.73,13.60,183,0.29,728,0.00,0.00,33.33,8,11.50,1.68,108,5.66,-9.00,1.28,0.00,0.00
161811,15.62,0.00,15.73,13.60,183,0.30,701,0.00,0.00,33.33,8,13.50,1.64,108,5.66,-9.00,1.26,0.00,0.00
162067,16.41,0.00,15.62,13.68,183,0.30,721,0.00,0.00,33.33,8,10.00,1.69,108,5.80,-8.85,1.26,0.00,0.00
162325,16.41,0.00,15.39,13.68,183,0.30,716,0.00,0.00,33.33,8,11.50,1.68,108,5.66,-9.00,1.28,0.00,0.00
162581,14.84,0.00,15.73,13.76,183,0.30,715,0.00,0.00,33.33,8,12.00,1.68,108,5.66,-9.00,1.28,0.00,0.00
162839,15.62,0.00,15.96,13.76,183,0.31,705,0.00,0.00,33.33,8,13.00,1.65,108,5.80,-8.85,1.28,0.00,0.00
163095,16.41,0.00,15.73,13.60,183,0.29,735,0.00,0.00,33.33,8,10.50,1.71,108,5.80,-8.85,1.26,0.00,0.00
163353,15.62,0.00,15.16,13.60,183,0.29,711,0.00,0.00,33.33,8,12.00,1.68,108,5.66,-9.00,1.26,0.00,0.00
163609,14.84,0.00,15.62,13.60,183,0.29,713,0.00,0.00,33.33,8,12.50,1.67,108,5.66,-9.00,1.26,0.00,0.00
163866,14.06,0.00,15.96,13.60,183,0.30,713,0.00,0.00,33.33,8,13.00,1.65,108,5.66,-9.00,1.26,0.00,0.00
164123,15.62,0.00,15.39,13.60,183,0.30,710,0.00,0.00,33.33,8,12.50,1.65,108,5.66,-9.00,1.26,0.00,0.00
164380,15.62,0.00,15.04,13.52,183,0.30,704,0.00,0.00,33.33,8,11.50,1.67,108,5.66,-9.00,1.28,0.00,0.00
164636,14.84,0.00,15.85,13.52,183,0.31,715,0.00,0.00,33.33,8,12.00,1.66,108,5.80,-8.85,1.28,0.00,0.00
164894,17.19,0.00,15.39,13.60,183,0.30,711,0.00,0.00,33.33,8,11.50,1.67,108,5.80,-8.85,1.28,0.00,0.00
165151,16.41,0.00,15.39,13.68,183,0.31,707,0.00,0.00,33.33,8,12.00,1.66,108,5.80,-8.85,1.28,0.00,0.00
165408,16.41,0.00,15.50,13.76,183,0.30,730,0.00,0.00,33.33,8,10.00,1.71,108,5.80,-8.85,1.26,0.00,0.00
165665,15.62,0.00,15.62,13.68,183,0.30,702,0.00,0.00,33.33,8,13.00,1.65,108,5.66,-9.00,1.26,0.00,0.00
165921,15.62,0.00,15.73,13.68,183,0.28,725,0.00,0.00,33.33,8,11.00,1.70,108,5.66,-9.00,1.26,0.00,0.00
166179,16.41,0.00,15.96,13.76,183,0.31,694,0.00,0.00,33.33,8,14.00,1.63,108,5.66,-9.00,1.28,0.00,0.00
166435,15.62,0.00,15.50,13.68,183,0.30,710,0.00,0.00,33.33,8,10.00,1.71,108,5.80,-8.85,1.26,0.00,0.00
166693,16.41,0.00,15.96,13.68,183,0.31,710,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-8.85,1.26,0.00,0.00
166949,17.19,0.00,15.27,13.60,183,0.30,716,0.00,0.00,33.33,8,10.00,1.70,108,5.80,-8.85,1.26,0.00,0.00
167205,16.41,0.00,15.50,13.52,183,0.30,715,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-8.85,1.28,0.00,0.00
167463,16.41,0.00,15.16,13.60,183,0.31,720,0.00,0.00,33.33,8,12.50,1.65,108,5.80,-8.85,1.30,0.00,0.00
167720,14.84,0.00,15.16,13.68,183,0.29,742,0.00,0.00,33.33,8,9.50,1.72,108,5.80,-8.85,1.28,0.00,0.00
167976,15.62,0.00,15.50,13.60,183,0.29,712,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-8.85,1.28,0.00,0.00
168233,16.41,0.00,15.50,13.60,183,0.30,713,0.00,0.00,33.33,8,11.50,1.67,108,5.66,-9.00,1.28,0.00,0.00
168491,15.62,0.00,15.16,13.76,183,0.30,718,0.00,0.00,33.33,8,11.50,1.68,108,5.66,-9.00,1.26,0.00,0.00
168752,15.62,0.00,15.27,13.68,183,0.31,716,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-8.85,1.28,0.00,0.00
169009,16.41,0.00,15.62,13.76,183,0.29,748,0.00,0.00,33.33,8,8.00,1.75,108,5.80,-8.85,1.28,0.00,0.00
169266,16.41,0.00,15.96,13.68,183,0.30,726,0.00,0.00,33.33,8,10.50,1.70,108,5.80,-9.00,1.26,0.00,0.00
169522,15.62,0.00,15.50,13.68,183,0.30,725,0.00,0.00,33.33,8,11.00,1.70,108,5.66,-8.85,1.28,0.00,0.00
169778,16.41,0.00,15.27,13.68,183,0.30,732,0.00,0.00,33.33,8,9.50,1.73,108,5.66,-9.00,1.28,0.00,0.00
170035,16.41,0.00,15.62,13.60,183,0.30,726,0.00,0.00,33.33,8,12.50,1.68,108,5.66,-9.00,1.26,0.00,0.00
170292,16.41,0.00,15.62,13.52,183,0.31,728,0.00,0.00,33.33,8,13.00,1.66,108,5.80,-8.85,1.28,0.00,0.00
170549,13.28,0.00,14.59,13.60,183,0.29,737,0.00,0.00,33.33,8,11.00,1.70,108,5.66,-9.00,1.28,0.00,0.00
170806,15.62,0.00,15.96,13.60,183,0.30,732,0.00,0.00,33.33,8,12.00,1.68,108,5.80,-8.85,1.26,0.00,0.00
171062,16.41,0.00,15.73,13.52,183,0.30,714,0.00,0.00,33.33,8,12.00,1.69,108,5.66,-9.00,1.28,0.00,0.00
171320,16.41,0.00,15.73,13.60,183,0.29,720,0.00,0.00,33.33,8,11.50,1.71,108,5.66,-9.00,1.26,0.00,0.00
171576,15.62,0.00,15.50,13.52,183,0.29,722,0.00,0.00,33.33,8,11.50,1.70,108,5.66,-9.00,1.28,0.00,0.00
171832,16.41,0.00,15.85,13.60,185,0.29,728,0.00,0.00,33.33,8,11.00,1.71,108,5.66,-9.00,1.28,0.00,0.00
172089,16.41,0.00,15.50,13.68,185,0.29,720,0.00,0.00,33.33,8,10.00,1.69,108,5.66,-9.00,1.26,0.00,0.00
172346,16.41,0.00,15.85,13.68,185,0.30,715,0.00,0.00,33.33,8,12.00,1.68,108,5.66,-9.00,1.26,0.00,0.00
172603,16.41,0.00,15.96,13.68,185,0.30,716,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-9.00,1.28,0.00,0.00
172859,17.19,0.00,15.96,13.76,185,0.30,716,0.00,0.00,33.33,8,11.00,1.70,108,5.66,-9.00,1.28,0.00,0.00
173117,15.62,0.00,16.31,13.60,185,0.30,729,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-8.85,1.26,0.00,0.00
173374,17.19,0.00,15.62,13.60,185,0.30,724,0.00,0.00,33.33,8,12.50,1.67,108,5.66,-9.00,1.28,0.00,0.00
173631,17.19,0.00,15.62,13.68,185,0.30,726,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-8.85,1.28,0.00,0.00
173889,17.19,0.00,15.73,13.68,185,0.31,720,0.00,0.00,33.33,8,13.50,1.64,108,5.80,-8.85,1.26,0.00,0.00
174146,16.41,0.00,15.50,13.60,185,0.31,711,0.00,0.00,33.33,8,13.00,1.65,108,5.80,-8.85,1.28,0.00,0.00
174403,17.19,0.00,15.73,13.52,185,0.30,724,0.00,0.00,33.33,8,10.50,1.70,108,5.80,-8.85,1.28,0.00,0.00
174660,14.84,0.00,16.31,13.60,185,0.30,744,0.00,0.00,33.33,8,9.50,1.89,108,5.80,-8.85,1.28,0.00,0.00
174917,16.41,0.00,14.93,13.60,185,0.29,722,0.00,0.00,33.33,8,11.50,1.70,108,5.66,-9.00,1.28,0.00,0.00
175173,16.41,0.00,15.16,13.76,185,0.31,709,0.00,0.00,33.33,8,12.50,1.66,108,5.80,-8.85,1.28,0.00,0.00
175431,14.84,0.00,15.39,13.76,185,0.31,720,0.00,0.00,33.33,8,11.00,1.84,108,5.80,-8.85,1.28,0.00,0.00
175688,16.41,0.00,15.50,13.68,185,0.32,694,0.00,0.00,33.33,8,13.00,1.78,108,5.95,-8.71,1.28,0.00,0.00
175945,16.41,0.00,15.39,13.68,185,0.31,720,0.00,0.00,33.33,8,11.00,1.84,108,5.95,-8.71,1.28,0.00,0.00
176201,15.62,0.00,15.04,13.68,185,0.30,717,0.00,0.00,33.33,8,11.00,1.69,108,5.80,-8.85,1.28,0.00,0.00
176458,16.41,0.00,15.39,13.68,185,0.31,701,0.00,0.00,33.33,8,12.50,1.66,108,5.80,-8.85,1.28,0.00,0.00
176716,14.06,0.00,15.16,13.52,185,0.30,732,0.00,0.00,33.33,8,11.00,1.69,108,5.80,-8.85,1.26,0.00,0.00
176972,16.41,0.00,15.16,13.52,185,0.31,712,0.00,0.00,33.33,8,10.50,1.70,108,5.80,-8.85,1.28,0.00,0.00
177230,16.41,0.00,15.39,13.60,185,0.31,726,0.00,0.00,33.33,8,11.50,1.84,108,5.80,-8.85,1.28,0.00,0.00
177486,16.41,0.00,15.16,13.60,185,0.31,726,0.00,0.00,33.33,8,11.50,1.69,108,5.80,-8.85,1.28,0.00,0.00
177743,17.19,0.00,15.16,13.60,185,0.32,725,0.00,0.00,33.33,8,13.00,1.80,108,5.80,-8.85,1.30,0.00,0.00
178001,16.41,0.00,15.85,13.60,185,0.30,718,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-8.85,1.26,0.00,0.00
178257,12.50,0.00,14.93,13.68,185,0.30,716,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-8.85,1.26,0.00,0.00
178514,15.62,0.00,15.39,13.68,185,0.31,696,0.00,0.00,33.33,8,13.50,1.63,108,5.80,-8.85,1.28,0.00,0.00
178771,14.84,0.00,14.93,13.68,185,0.30,716,0.00,0.00,33.33,8,11.50,1.68,108,5.80,-8.85,1.28,0.00,0.00
179028,16.41,0.00,15.39,13.76,185,0.32,713,0.00,0.00,33.33,8,11.50,1.83,108,5.95,-8.71,1.30,0.00,0.00
179286,16.41,0.00,15.16,13.76,185,0.30,730,0.00,0.00,33.33,8,9.50,1.87,108,5.80,-8.85,1.26,0.00,0.00
179543,15.62,0.00,15.27,13.60,185,0.31,694,0.00,0.00,33.33,8,10.00,1.71,108,5.80,-8.85,1.26,0.00,0.00
179799,14.84,0.00,15.27,13.60,185,0.31,709,0.00,0.00,33.33,8,11.00,1.69,108,5.80,-8.85,1.28,0.00,0.00
180056,16.41,0.00,15.27,13.68,185,0.31,715,0.00,0.00,33.33,8,11.50,1.83,108,5.80,-8.85,1.30,0.00,0.00
180313,16.41,0.00,15.50,13.52,185,0.30,712,0.00,0.00,33.33,8,10.50,1.86,108,5.80,-8.85,1.26,0.00,0.00
180570,14.84,0.00,15.27,13.60,185,0.31,720,0.00,0.00,33.33,8,10.50,1.85,108,5.95,-8.71,1.28,0.00,0.00
180828,17.19,0.00,15.96,13.60,185,0.31,727,0.00,0.00,33.33,8,12.50,1.80,108,5.95,-8.71,1.28,0.00,0.00
181084,15.62,0.00,14.59,13.52,185,0.31,684,0.00,0.00,33.33,8,14.00,1.61,108,5.95,-8.71,1.28,0.00,0.00
181341,16.41,0.00,15.73,13.68,185,0.33,706,0.00,0.00,33.33,8,11.50,1.81,108,5.95,-8.71,1.30,0.00,0.00
181598,14.84,0.00,14.70,13.68,185,0.30,712,0.00,0.00,33.33,8,11.50,1.67,108,5.80,-8.85,1.28,0.00,0.00
181856,16.41,0.00,16.08,13.68,185,0.31,720,0.00,0.00,33.33,8,11.00,1.84,108,5.95,-8.71,1.30,0.00,0.00
182113,15.62,0.00,15.50,13.68,185,0.31,733,0.00,0.00,33.33,8,9.50,1.88,108,5.95,-8.71,1.28,0.00,0.00
182370,15.62,0.00,15.96,13.68,185,0.31,706,0.00,0.00,33.33,8,13.00,1.66,108,5.80,-8.85,1.28,0.00,0.00
182626,14.84,0.00,15.16,13.76,185,0.30,738,0.00,0.00,33.33,8,9.50,1.73,108,5.80,-8.85,1.28,0.00,0.00
182884,16.41,0.00,14.93,13.60,185,0.30,727,0.00,0.00,33.33,8,11.50,1.69,108,5.80,-8.85,1.26,0.00,0.00
183140,16.41,0.00,15.39,13.52,185,0.30,702,0.00,0.00,33.33,8,13.50,1.66,108,5.66,-9.00,1.28,0.00,0.00
183397,14.06,0.00,16.31,13.60,185,0.31,722,0.00,0.00,33.33,8,12.50,1.67,108,5.80,-8.85,1.28,0.00,0.00
183654,16.41,0.00,15.27,13.60,185,0.30,713,0.00,0.00,33.33,8,10.50,1.72,108,5.80,-8.85,1.26,0.00,0.00
183912,15.62,0.00,15.27,13.52,185,0.30,723,0.00,0.00,33.33,8,11.00,1.70,108,5.80,-8.85,1.26,0.00,0.00
184169,16.41,0.00,16.08,13.52,185,0.30,733,0.00,0.00,33.33,8,12.00,1.68,109,5.80,-8.85,1.28,0.00,0.00
184426,15.62,0.00,15.16,13.60,185,0.29,718,0.00,0.00,33.33,8,13.00,1.66,109,5.66,-9.00,1.26,0.00,0.00
184684,16.41,0.00,15.39,13.52,185,0.31,691,0.00,0.00,33.33,8,14.50,1.62,109,5.66,-9.00,1.28,0.00,0.00
184941,15.62,0.00,15.27,13.68,185,0.32,702,0.00,0.00,33.33,8,13.00,1.80,109,5.80,-8.85,1.30,0.00,0.00
185197,16.41,0.00,15.04,13.76,185,0.30,726,0.00,0.00,33.33,8,10.50,1.70,109,5.80,-8.85,1.28,0.00,0.00
185454,16.41,0.00,15.50,13.68,185,0.31,692,0.00,0.00,33.33,8,14.00,1.62,109,5.66,-9.00,1.26,0.00,0.00
185711,15.62,0.00,15.39,13.68,185,0.31,704,0.00,0.00,33.33,8,13.00,1.65,109,5.80,-8.85,1.26,0.00,0.00
185968,15.62,0.00,15.96,13.68,185,0.31,714,0.00,0.00,33.33,8,11.50,1.82,109,5.80,-8.85,1.28,0.00,0.00
186232,14.84,0.00,15.62,13.68,185,0.30,729,0.00,0.00,33.33,8,8.00,1.71,109,5.95,-8.71,1.28,0.00,0.00
186501,16.41,0.00,15.62,13.60,185,0.31,726,0.00,0.00,33.33,8,10.50,1.86,109,5.95,-8.71,1.30,0.00,0.00
186758,16.41,0.00,15.62,13.52,185,0.30,734,0.00,0.00,33.33,8,10.00,1.88,109,5.80,-8.71,1.28,0.00,0.00
187015,16.41,0.00,15.85,13.68,185,0.30,724,0.00,0.00,33.33,8,10.00,1.72,109,5.80,-8.85,1.28,0.00,0.00
187271,15.62,0.00,15.85,13.60,185,0.30,722,0.00,0.00,33.33,8,11.50,1.69,109,5.80,-8.85,1.28,0.00,0.00
187528,16.41,0.00,15.16,13.60,185,0.30,740,0.00,0.00,33.33,8,11.50,1.69,109,5.80,-8.85,1.28,0.00,0.00
187785,16.41,0.00,15.04,13.60,185,0.32,718,0.00,0.00,33.33,8,13.50,1.63,109,5.80,-8.85,1.30,0.00,0.00
188041,15.62,0.00,15.50,13.60,185,0.29,724,0.00,0.00,33.33,8,11.50,1.70,109,5.66,-9.00,1.26,0.00,0.00
188299,15.62,0.00,15.27,13.68,185,0.30,711,0.00,0.00,33.33,8,12.50,1.68,109,5.66,-9.00,1.28,0.00,0.00
188556,15.62,0.00,15.50,13.76,185,0.30,712,0.00,0.00,33.33,8,12.00,1.68,109,5.66,-9.00,1.26,0.00,0.00
188813,16.41,0.00,15.39,13.76,185,0.30,718,0.00,0.00,33.33,8,11.50,1.68,109,5.66,-9.00,1.26,0.00,0.00
189070,15.62,0.00,14.81,13.76,185,0.31,709,0.00,0.00,33.33,8,12.50,1.66,109,5.80,-8.85,1.28,0.00,0.00
189326,15.62,0.00,15.27,13.68,185,0.30,735,0.00,0.00,33.33,8,9.50,1.72,109,5.80,-8.85,1.28,0.00,0.00
189583,16.41,0.00,15.27,13.60,185,0.30,712,0.00,0.00,33.33,8,12.00,1.67,109,5.80,-8.85,1.26,0.00,0.00
189840,15.62,0.00,14.93,13.52,185,0.30,716,0.00,0.00,33.33,8,12.00,1.68,109,5.80,-9.00,1.28,0.00,0.00
190096,16.41,0.00,15.96,13.60,185,0.30,726,0.00,0.00,33.33,8,12.50,1.69,109,5.80,-8.85,1.28,0.00,0.00
190353,14.84,0.00,15.39,13.68,185,0.30,715,0.00,0.00,33.33,8,10.50,1.71,109,5.66,-9.00,1.26,0.00,0.00
190610,16.41,0.00,15.04,13.52,185,0.30,722,0.00,0.00,33.33,8,10.50,1.71,109,5.66,-9.00,1.26,0.00,0.00
190866,16.41,0.00,14.81,13.52,185,0.31,712,0.00,0.00,33.33,8,14.00,1.63,109,5.80,-8.85,1.28,0.00,0.00
191124,15.62,0.00,15.16,13.60,185,0.30,739,0.00,0.00,33.33,8,11.50,1.69,109,5.80,-8.85,1.28,0.00,0.00
191381,15.62,0.00,15.50,13.68,185,0.31,700,0.00,0.00,33.33,8,13.00,1.65,109,5.66,-9.00,1.28,0.00,0.00
191637,16.41,0.00,15.04,13.68,185,0.31,720,0.00,0.00,33.33,8,12.00,1.67,109,5.80,-8.85,1.28,0.00,0.00
191895,15.62,0.00,15.04,13.76,185,0.30,718,0.00,0.00,33.33,8,11.50,1.68,109,5.80,-8.85,1.26,0.00,0.00
192152,15.62,0.00,15.16,13.76,185,0.30,713,0.00,0.00,33.33,8,12.00,1.67,109,5.66,-9.00,1.26,0.00,0.00
192409,16.41,0.00,15.39,13.68,185,0.30,727,0.00,0.00,33.33,8,10.50,1.71,109,5.80,-8.85,1.28,0.00,0.00
192666,15.62,0.00,15.73,13.68,185,0.30,719,0.00,0.00,33.33,8,11.50,1.69,109,5.66,-9.00,1.28,0.00,0.00
192923,14.84,0.00,15.27,13.60,185,0.31,699,0.00,0.00,33.33,8,14.00,1.64,109,5.80,-8.85,1.28,0.00,0.00
193180,14.84,0.00,15.16,13.52,185,0.30,717,0.00,0.00,33.33,8,11.50,1.83,109,5.80,-8.85,1.26,0.00,0.00
193437,15.62,0.00,15.39,13.60,185,0.29,724,0.00,0.00,33.33,8,10.00,1.72,109,5.66,-9.00,1.26,0.00,0.00
193694,16.41,0.00,15.62,13.68,185,0.30,712,0.00,0.00,33.33,8,12.00,1.68,109,5.66,-9.00,1.26,0.00,0.00
193951,16.41,0.00,15.04,13.60,185,0.31,681,0.00,0.00,33.33,8,14.00,1.63,109,5.66,-9.00,1.26,0.00,0.00
